"","id","submitdate","lastpage","startlanguage","q_","startdate","datestamp","dmAge","dmSex","dmLivingSit","dmLivingSitRoommate","dmLivingSitPpl","dmFinance_SQ001","sl_SQ001","sl_SQ002","sl_SQ003","sl_SQ006","sl_SQ004","sl_SQ005","sl_SQ007","kdAufbau","kdMaterialien","kdAktivitaeten_Mitarbeit","kdAktivitaeten_Vorbereitung","kdAktivitaeten_Referat","kdAktivitaeten_Nichts","kdPruefung_Klausur","kdPruefung_Hausarbeit","kdPruefung_Hausaufgaben","kdPruefung_other","kdRueckmeldung","kdRueckmeldezeit_SQ001","kdQualitaet_klarheit1","kdQualitaet_lernklima1","kdQualitaet_feed_deep1","kdQualitaet_feed_freq1","kdQualitaet_lernklima2","kdQualitaet_aktivierung1","kdQualitaet_feed_deep2","kdQualitaet_lernklima3","kdQualitaet_motivierung1","kdQualitaet_fragen1","kdQualitaet_klarheit2","kdQualitaet_feed_freq2","kdQualitaet_vielfalt1","kdQualitaet_aktivierung2","kdQualitaet_feed_deep3","kdQualitaet_motivierung2","kdQualitaet_feed_freq3","kdQualitaet_motivierung3","kdQualitaet_interaktion1","kdQualitaet_aktivierung3","kdQualitaet_vielfalt2","kdQualitaet_aktivierung4","kdQualitaet_fragen2","kdQualitaet_klarheit3","kdQualitaet_verteilung1","kdQualitaet_feed_deep4","kdQualitaet_motivierung4","kdQualitaet_verteilung2","kdQualitaet_vielfalt3","kdQualitaet_fragen3","kdQualitaet_interaktion2","kdQualitaet_verteilung3","kdQualitaet_interaktion3","kdQualitaetWahl_zeitpunkt","kdQualitaetWahl_inhalt","kdQualitaetWahl_methode","kdQualitaetAufwand_aufwand","kdQualitaetAufwand_menge","kdQualitaetAufwand_zeit","hsf1_VVW01","hsf1_VSL01","hsf1_KIZ01","hsf1_RAB01","hsf1_VUL01","hsf1_UA02","hsf1_MIW01","hsf1_MSW01","hsf1_TTL02","hsf1_PU02","hsf1_RRB03","hsf1_TTK01","hsf1_MPR03","hsf1_A02","hsf1_MLM01","hsf1_TTF01","hsf1_RFL01","hsf1_UVG02","hsf1_MWL02","hsf1_MNL02","hsf1_PMK01","hsf1_PU03","hsf1_RNE01","hsf1_ZSP03","hsf2_VSL02","hsf2_TTK02","hsf2_TTL03","hsf2_RFL02","hsf2_MSW02","hsf2_VUL02","hsf2_MIW02","hsf2_MNL03","hsf2_KIZ02","hsf2_TUT02","hsf2_RKP03","hsf2_VVW02","hsf2_VKL03","hsf2_ZSME01","hsf2_RAB02","hsf2_RV03","hsf2_MWL03","hsf2_RZM03","hsf2_UVG03","hsf2_RNE02","hsf2_MLM02","hsf2_PMK02","hsf2_MKL01","hsf2_UEW02","hsf3_VVW03","hsf3_VSL03","hsf3_MSW03","hsf3_ZSME02","hsf3_RKP02","hsf3_RFL03","hsf3_MPR01","hsf3_RZM02","hsf3_TUT03","hsf3_A03","hsf3_MKL02","hsf3_TTK03","hsf3_UEL03","hsf3_VKL02","hsf3_RV02","hsf3_MLM03","hsf3_TTF02","hsf3_KIZ03","hsf3_UEW03","hsf3_MIW03","hsf3_RRB02","hsf3_PMK03","hsf3_ZSP01","hsf3_UEL02","hsf4_VKL01","hsf4_RKP01","hsf4_TTL01","hsf4_RAB03","hsf4_UA01","hsf4_MNL01","hsf4_MPR02","hsf4_VUL03","hsf4_UVG01","hsf4_MWL01","hsf4_RNE03","hsf4_RZM01","hsf4_ZSME03","hsf4_TTF03","hsf4_MKL03","hsf4_A01","hsf4_RRB01","hsf4_UEL01","hsf4_RV01","hsf4_TUT01","hsf4_UA03","hsf4_UEW01","hsf4_PU01","hsf4_ZSP02","hsf4Study","gh_SQ001","gh_SQ002","gh_SQ003","gh_SQ004","gh_SQ005","gh_SQ006","gh_SQ007","gh_SQ008","gh_SQ009","gh_SQ010","gh_SQ011","location","kd_klarheit","kd_motivierung","kd_aktivierung","kd_lernklima","kd_interaktion","kd_feedbacktiefe","kd_feedbackfrequenz","kd_vielfalt","kd_fragen","kd_aufwand","kd_verteilung","kd_wahl","regulationserfolg","pcog_vorwissen","pcog_komplex","pcog_schwierig","pcog_extraneous","pmet_anforderungen","pmet_zielmangel","pmet_zielqualitaet","pmet_vorgehenmangel","pmet_vorgehenunklar","pmet_vorgehenqualitaet","pmet_anpassung","pmet_flexibilitaet","pmet_zeitnutzung","pmet_monitoring","pmet_evaluation","pmot_utility","pmot_attainment","pmot_intrinsic","pmot_cost","pmot_vorgehensweise","pmot_selbstwirksam","pmot_prokrastination","pmot_emotionen","pres_umfeld","pres_ablenkung","pres_zeitmangel","pres_koerper","pres_material","prest_voraussetzungen","prest_dysfunktional","prest_leistung","prest_kenntnisse","gewissenhaftigkeit","Regelmaessig","kdAufbau_interaktiv","kdAufbau_synchron","P_Verständnis","P_Metakognition","P_Motivation","P_Ressourcen_Selbst","P_Ressourcen_Kurs","P_Ressouren_Technik","Probleme_gesamt","suboptimal_study","gh_ordnungsliebe","gh_fleiss","gh_verlaesslichkeit"
"71",22,"2021-02-10 06:26:02",13,"de",139410579,"2021-02-10 06:01:22","2021-02-10 06:26:02",26,"female","Elternhaus",2,3,2,1,1,2,6,1,2,1,"Materialbasiert-asynchron",0,0,1,0,0,1,0,1,"VPS",99,NA,6,4,1,1,6,1,1,6,4,6,6,1,3,4,1,4,1,5,1,4,1,1,1,4,3,4,4,6,1,5,2,6,5,5,1,1,3,3,4,1,1,1,2,1,1,3,4,1,1,1,1,5,1,1,1,1,3,2,3,5,2,1,3,2,1,1,1,2,2,3,2,4,1,3,4,1,5,2,1,3,3,1,1,3,4,2,5,2,1,3,5,4,1,5,1,1,3,3,1,3,1,4,1,3,5,4,3,1,5,5,4,2,4,1,2,1,3,5,3,3,2,2,5,4,1,4,5,1,4,4,1,3,5,3,4,"A2",5,3,2,1,4,5,1,3,1,1,1,"Augsburg",5.33333333333333,4.25,2.5,5.33333333333333,2.66666666666667,1.75,1,1.66666666666667,4,3.33333333333333,6,2.33333333333333,1,2.33333333333333,1.33333333333333,1.33333333333333,2,1.66666666666667,4,4.66666666666667,4.66666666666667,2.33333333333333,2,3,3,3.33333333333333,3.66666666666667,4.66666666666667,2.66666666666667,2.33333333333333,3,3,1.66666666666667,3,5,1.33333333333333,1,2,3,3.66666666666667,1,1,1.66666666666667,1,1,2.77777777777778,0.666666666666667,0,0,2,3.1025641025641,2.75,2.11111111111111,1.55555555555556,1.16666666666667,2.47419028340081,1.5,3.66666666666667,1.66666666666667,3
"72",68,"2021-01-15 14:29:41",14,"de",1806195760,"2021-01-15 14:02:31","2021-01-15 14:29:41",25,"male","Elternhaus",2,6,1,1,2,4,6,1,3,1,"interaktiv-synchron",1,0,0,0,1,1,0,0,"",99,NA,3,6,5,5,4,4,4,6,3,4,4,5,5,3,2,4,3,3,6,3,1,3,5,5,5,4,4,4,4,4,5,4,4,4,4,3,4,4,6,4,4,2,2,1,2,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,1,1,2,2,1,1,2,1,3,2,3,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,2,4,2,1,2,1,1,1,1,1,2,1,1,1,2,4,2,2,2,2,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,"A2",5,5,3,4,5,3,4,4,5,4,4,"Duisburg",4,3.5,3.25,5.33333333333333,5,3.75,4.33333333333333,3.33333333333333,4.33333333333333,4.66666666666667,4,3.66666666666667,4.33333333333333,2.33333333333333,2,3,1.66666666666667,1.66666666666667,1.33333333333333,1,1,1,1,1,1.66666666666667,1.66666666666667,1.33333333333333,1,1.33333333333333,1,1.33333333333333,1.33333333333333,1.33333333333333,2.66666666666667,1.33333333333333,2,1.66666666666667,1.66666666666667,1,3,1,1,1,1.33333333333333,2.66666666666667,4.22222222222222,0.333333333333333,1,1,2.5,1.02564102564103,1.25,1.77777777777778,1.44444444444444,1.5,1.5481893837157,2.5,4.33333333333333,4.33333333333333,4
"73",96,"2021-02-12 11:18:40",13,"de",2118006101,"2021-02-12 10:44:09","2021-02-12 11:18:40",22,"female","Elternhaus",2,4,3,5,4,5,4,2,4,2,"Materialbasiert-asynchron",1,1,0,0,0,1,0,0,"",99,NA,5,5,2,2,6,3,1,5,3,3,5,3,5,3,1,2,1,4,1,3,1,2,2,3,5,1,4,3,6,4,1,4,2,6,3,4,3,2,5,4,2,4,4,5,5,1,4,2,2,4,4,5,5,5,4,2,2,4,4,1,2,5,5,2,2,1,5,4,4,1,1,4,1,5,2,1,2,4,4,2,1,1,4,4,4,3,5,2,1,3,4,5,3,4,2,1,4,4,1,4,2,1,4,3,4,3,2,4,4,3,2,1,4,2,4,2,2,5,4,1,1,5,4,1,1,4,3,2,2,1,1,4,4,1,1,"A2",5,3,3,2,2,5,3,5,5,4,4,"Augsburg",4.33333333333333,3.25,2.75,5.33333333333333,1.33333333333333,1.25,2,4,3,3.33333333333333,4,4.33333333333333,3,2.66666666666667,1.33333333333333,1.66666666666667,4.33333333333333,3.66666666666667,3,2.33333333333333,3,1.33333333333333,1.66666666666667,4,2,4,2.66666666666667,4,2.33333333333333,2.33333333333333,1.33333333333333,3.66666666666667,4.33333333333333,3.66666666666667,4.66666666666667,4.66666666666667,3.33333333333333,4,2.33333333333333,4.66666666666667,3.33333333333333,1,2.66666666666667,1.66666666666667,2.33333333333333,3.66666666666667,0.333333333333333,0,0,2.33333333333333,2.51282051282051,2.41666666666667,3.88888888888889,3.77777777777778,1.91666666666667,2.917004048583,3.75,5,2.66666666666667,3.33333333333333
"74",138,"2021-02-17 12:37:36",13,"de",888856102,"2021-02-17 12:15:13","2021-02-17 12:37:36",18,"male","Elternhaus",2,3,3,1,1,5,3,3,6,3,"Materialbasiert-asynchron",1,0,1,1,0,0,0,1,"",1,6,3,5,5,1,6,6,1,6,1,4,5,6,6,1,4,5,5,5,5,2,1,1,1,5,6,3,5,6,1,5,1,2,4,2,2,6,5,5,5,2,3,1,1,2,2,1,4,4,2,3,3,1,1,1,1,1,2,1,3,2,1,4,1,2,2,4,1,2,1,1,2,1,4,4,1,1,1,1,2,1,3,2,3,2,1,1,2,1,2,3,2,3,2,1,3,4,2,1,1,1,1,2,2,4,1,4,1,3,1,2,2,2,4,4,3,2,1,1,1,1,1,4,1,1,3,1,1,3,1,1,4,1,3,1,1,"A2",4,5,4,5,5,4,4,4,4,4,5,"Augsburg",4.33333333333333,4,2.5,5.66666666666667,3.33333333333333,3.25,4,2.66666666666667,3.33333333333333,5,2,3.33333333333333,3.66666666666667,1.33333333333333,1.33333333333333,2.33333333333333,1.33333333333333,1.66666666666667,1.33333333333333,1.33333333333333,1.33333333333333,1.66666666666667,1.33333333333333,1.33333333333333,1.66666666666667,1,1.33333333333333,3,2,1,1,1,1.66666666666667,3,1,3.66666666666667,3,1.66666666666667,2.33333333333333,3.66666666666667,1.33333333333333,4,2.66666666666667,4,2,4.33333333333333,1,0,0,2,1.25641025641026,1.25,2.66666666666667,1.44444444444444,3.16666666666667,1.95046108861898,3.75,4,4.66666666666667,4.33333333333333
"75",15,"2021-01-11 13:35:06",14,"de",312270308,"2021-01-11 13:07:21","2021-01-11 13:35:06",21,"female","WG",2,2,2,1,2,6,6,2,4,1,"Materialbasiert-asynchron",1,0,1,0,0,1,0,0,"",1,6,6,1,6,1,6,6,1,6,4,4,6,6,6,1,1,6,1,2,5,2,5,1,2,6,1,1,4,1,1,2,6,5,6,2,1,6,5,6,6,1,3,1,5,2,1,1,4,2,3,4,1,4,1,1,1,3,1,1,1,1,2,3,3,3,1,1,1,3,1,1,1,3,1,1,3,1,2,5,1,2,4,1,4,2,1,1,4,2,3,3,1,2,2,5,1,1,1,2,1,1,1,1,1,1,2,3,1,4,1,1,1,2,3,2,5,1,1,5,1,1,1,3,2,1,1,1,1,4,1,1,1,1,1,1,1,"A2",5,1,3,1,4,5,3,3,5,4,4,"Duisburg",6,4,2.5,4.33333333333333,5.66666666666667,2.25,2.66666666666667,4,2.66666666666667,5.66666666666667,5,3,1.33333333333333,2,1.33333333333333,3,1.33333333333333,1,1.66666666666667,1.33333333333333,1,1,2,1,1,2,1,2.66666666666667,1,1.33333333333333,1,1.33333333333333,1.33333333333333,3.33333333333333,4.66666666666667,3.33333333333333,4,5,2.33333333333333,2,2,1,1,1.66666666666667,1,3.33333333333333,0.666666666666667,0,0,2.41666666666667,1.48717948717949,1.16666666666667,3,1.44444444444444,1.16666666666667,1.87758659469186,3.25,5,1.66666666666667,3.33333333333333
"76",84,"2021-01-20 10:30:11",14,"de",252536978,"2021-01-20 10:05:35","2021-01-20 10:30:11",21,"female","WG",2,2,2,1,4,2,5,2,3,2,"Materialbasiert-asynchron",1,0,0,0,1,1,0,0,"",2,4,3,3,2,2,2,5,2,5,5,3,3,2,2,5,2,3,2,5,2,5,1,5,2,4,2,2,4,2,2,4,2,4,2,4,2,3,4,4,4,3,3,2,2,3,2,1,3,1,1,2,1,2,2,2,1,3,1,1,1,1,2,2,3,3,1,1,1,2,3,1,1,1,1,3,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,3,1,3,2,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,1,2,1,1,3,4,2,1,3,2,1,1,1,1,1,2,1,1,2,1,1,2,"A2",4,4,4,3,4,3,4,4,4,4,4,"Duisburg",3.33333333333333,4.25,5,3.33333333333333,2,2,2,1.66666666666667,3,4,4,3,3,2,1.66666666666667,2.33333333333333,3.33333333333333,1.66666666666667,2.33333333333333,1,1.66666666666667,1.33333333333333,1.33333333333333,1.33333333333333,1,1.66666666666667,1.33333333333333,1.33333333333333,1,1,1,1.33333333333333,1.33333333333333,2.66666666666667,2.33333333333333,2.33333333333333,1.33333333333333,1.66666666666667,1.33333333333333,2.66666666666667,2,1,1,1,1,3.77777777777778,0.333333333333333,0,0,2.16666666666667,1.28205128205128,1.08333333333333,1.77777777777778,2.33333333333333,1,1.60464462438147,2.75,3.66666666666667,3.66666666666667,4
"77",52,"2021-01-14 14:39:12",14,"de",1831678504,"2021-01-14 14:03:53","2021-01-14 14:39:12",21,"female","WG",2,3,3,1,2,4,3,1,2,1,"interaktiv-synchron",1,0,0,1,0,1,0,0,"",1,6,6,5,6,3,5,4,3,6,5,5,5,2,5,5,2,5,2,5,5,5,6,5,5,5,2,2,5,3,4,6,4,4,4,3,4,3,4,3,3,1,2,2,3,3,1,1,1,1,2,1,2,4,3,2,1,1,2,2,2,3,2,2,3,3,2,1,1,1,1,1,2,4,1,1,2,2,1,3,2,2,1,1,1,2,3,1,3,1,2,2,2,1,1,3,1,1,1,1,1,2,1,2,2,1,3,2,1,1,3,3,2,1,1,1,3,1,1,4,3,2,1,1,2,4,1,1,2,1,2,2,1,1,2,2,2,"A2",4,2,3,2,2,4,4,5,4,4,5,"Duisburg",5.33333333333333,5,4.75,5.33333333333333,4.33333333333333,3.25,2.33333333333333,5,5.33333333333333,3.33333333333333,4,3.33333333333333,3.33333333333333,1.33333333333333,1.33333333333333,2.33333333333333,2.33333333333333,1,2.66666666666667,2.33333333333333,3,1.66666666666667,2,2,2,3,2,2.33333333333333,1.66666666666667,1.66666666666667,1,1,2,1.33333333333333,3.66666666666667,1.33333333333333,1,3,1.33333333333333,1,1,1,1,1,1.66666666666667,3.33333333333333,0.333333333333333,1,1,1.58333333333333,2.05128205128205,1.33333333333333,1.61111111111111,1.44444444444444,1.16666666666667,1.74184660368871,2.25,4,2.66666666666667,3.33333333333333
"78",6,"2021-01-11 10:33:53",14,"de",1726855745,"2021-01-11 10:07:35","2021-01-11 10:33:53",23,"female","eigeneWohnung",NA,1,3,2,1,4,6,2,4,2,"vortragsbasiert-synchron",1,0,0,1,0,1,0,0,"",99,NA,3,4,4,1,4,5,1,6,3,2,5,1,1,1,1,4,1,2,2,2,2,1,2,3,1,1,3,1,4,2,1,3,1,5,1,3,5,5,5,1,3,2,4,3,2,2,1,1,1,4,1,1,1,1,1,2,1,1,3,1,2,1,1,4,1,1,1,1,1,2,2,1,1,1,1,2,1,4,1,2,2,1,1,2,1,1,3,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,3,1,2,2,3,2,2,1,2,4,1,2,1,3,2,1,1,2,1,1,1,"A2",5,4,4,4,5,4,4,4,5,3,4,"Duisburg",3.66666666666667,3,2.25,4.66666666666667,1.33333333333333,1.75,1,2.33333333333333,2,5,3,3,5,1,2,3,2.33333333333333,1.66666666666667,1,2,1,1.33333333333333,1.33333333333333,1,1,1.33333333333333,1.66666666666667,1.66666666666667,2.33333333333333,1.66666666666667,2,1.66666666666667,1.33333333333333,1,1.33333333333333,1,3,3.66666666666667,2,1.66666666666667,1.33333333333333,1,1,1.33333333333333,1,4.33333333333333,0.333333333333333,0,1,1.75,1.12820512820513,1.91666666666667,2.11111111111111,1.77777777777778,1.08333333333333,1.61667791273054,2.75,4.66666666666667,4,4.33333333333333
"79",83,"2021-02-11 14:07:06",13,"de",596305642,"2021-02-11 13:37:45","2021-02-11 14:07:06",20,"female","Elternhaus",2,4,3,1,1,6,6,1,1,1,"Materialbasiert-asynchron",0,1,1,0,0,1,0,0,"",99,NA,6,6,6,1,6,6,1,6,6,6,6,6,6,4,1,6,1,3,6,6,1,6,6,6,6,6,6,6,6,6,1,6,6,4,1,1,3,3,3,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,3,4,1,1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,4,1,1,1,1,1,1,1,1,5,1,1,1,3,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,3,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,"A2",1,3,3,2,3,4,3,5,3,5,5,"Augsburg",6,5.25,5.5,6,4.33333333333333,3.5,2.66666666666667,4.33333333333333,6,3,6,2,3,1,1,1,1,1,1,1.66666666666667,2.33333333333333,1,1.33333333333333,1,1,1,1.66666666666667,2.66666666666667,1,1,1,1.66666666666667,1,1,3.33333333333333,1.66666666666667,1,3.33333333333333,1.66666666666667,2.33333333333333,2,1,1.66666666666667,1,1,3,0.333333333333333,0,0,1,1.38461538461538,1.16666666666667,1.83333333333333,1.33333333333333,1.16666666666667,1.42678812415655,2.25,2.66666666666667,2.66666666666667,3.66666666666667
"80",80,"2021-01-19 12:35:33",14,"de",190971056,"2021-01-19 12:07:11","2021-01-19 12:35:33",19,"female","Elternhaus",2,4,3,3,2,4,5,2,1,1,"Materialbasiert-asynchron",1,0,1,0,0,1,0,0,"",99,NA,6,6,6,2,5,2,1,6,6,3,4,6,2,6,2,3,1,6,4,6,1,4,1,5,1,1,5,4,1,1,4,5,6,6,1,1,5,5,5,2,2,2,3,1,2,1,3,1,2,1,1,1,2,1,1,1,3,2,2,2,2,1,2,2,1,1,1,2,2,1,1,3,1,1,2,2,2,2,3,2,4,3,2,3,2,1,3,2,2,3,2,1,2,1,4,1,2,1,2,3,2,4,2,1,3,1,1,1,3,3,4,3,1,1,3,2,1,2,2,2,1,2,3,4,1,2,2,1,2,3,1,1,2,2,2,"A2",4,4,4,5,3,4,4,5,4,3,4,"Duisburg",5,5,4.5,5.66666666666667,4.66666666666667,2.5,3,1.33333333333333,1.66666666666667,5,5,2.66666666666667,4.66666666666667,2,2.33333333333333,2,1.66666666666667,1.66666666666667,2.33333333333333,2.66666666666667,2.33333333333333,2.66666666666667,2,2,3.33333333333333,2.66666666666667,3,2,1.33333333333333,1.66666666666667,1,1.33333333333333,2,2.66666666666667,1.33333333333333,1.66666666666667,1,2.66666666666667,3.66666666666667,1,1.33333333333333,1,1,1,1.33333333333333,4.11111111111111,0.666666666666667,0,0,2.25,2.02564102564103,1.33333333333333,2,1.55555555555556,1.08333333333333,1.89248762932973,2,4,4.33333333333333,4
"81",38,"2021-02-10 11:23:05",13,"de",569688878,"2021-02-10 10:56:37","2021-02-10 11:23:05",23,"female","Elternhaus",2,3,3,1,4,4,1,4,2,3,"Materialbasiert-asynchron",1,1,0,0,1,1,0,0,"erst nach dem zweiten Semester",99,NA,6,4,5,4,5,4,2,6,5,5,6,4,4,5,2,4,2,5,4,4,2,3,3,6,3,4,4,5,5,4,3,4,3,6,3,3,4,4,4,1,2,2,4,1,1,1,2,4,2,3,1,2,3,3,2,1,2,1,1,2,2,3,2,3,1,1,1,2,1,1,1,2,5,2,2,2,2,4,1,1,1,1,2,1,3,1,4,2,1,3,2,1,1,1,2,4,2,1,1,3,1,1,1,3,1,3,1,3,2,2,2,2,1,5,3,1,1,3,2,1,1,2,4,3,1,1,2,3,2,1,2,1,2,1,2,"A2",5,3,4,3,4,5,3,5,5,3,5,"Augsburg",6,4.5,4,5,3.33333333333333,3.25,3.33333333333333,3.66666666666667,4,4,4,4,5,1.66666666666667,1.66666666666667,2,1.33333333333333,1,2,2.33333333333333,2.33333333333333,1.33333333333333,1.66666666666667,2.33333333333333,1,1.66666666666667,2.33333333333333,3,1,1,1,1,1.66666666666667,2.33333333333333,2,2.33333333333333,3,3.66666666666667,2.33333333333333,1.33333333333333,1,3.66666666666667,2,3.33333333333333,1,4.11111111111111,0.333333333333333,0,0,1.91666666666667,1.69230769230769,1,2.38888888888889,1.11111111111111,2.5,1.89321862348178,3.25,5,3,4.33333333333333
"82",85,"2021-02-11 14:49:43",13,"de",913269467,"2021-02-11 14:10:40","2021-02-11 14:49:43",20,"male","Elternhaus",2,4,3,2,3,5,6,2,1,1,"vortragsbasiert-synchron",1,0,1,0,0,1,0,1,"",99,NA,4,5,6,2,4,6,1,6,3,6,5,5,4,1,1,3,2,1,4,5,5,3,5,3,1,3,5,2,2,6,2,5,4,2,1,2,6,6,6,3,4,3,3,5,2,5,4,1,4,3,1,3,3,2,1,1,3,5,5,3,4,4,2,5,1,1,1,2,4,5,5,3,1,1,4,4,2,4,2,3,3,5,1,3,4,4,4,4,4,3,3,2,1,4,3,1,3,5,1,2,4,2,3,1,3,3,5,2,3,2,3,4,1,1,3,2,5,2,4,3,5,3,1,3,1,3,2,1,3,2,1,4,3,3,2,"A2",3,3,5,3,5,4,4,5,2,5,5,"Augsburg",4,3,3.75,5,3.33333333333333,2.75,3,3.66666666666667,5.66666666666667,6,5,1.66666666666667,1,3.66666666666667,4,4.33333333333333,4.33333333333333,2.66666666666667,2,2.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,2.66666666666667,2,3,2.66666666666667,3.33333333333333,5,4.33333333333333,5,4,2.66666666666667,3,3,2.66666666666667,2,3.33333333333333,2.33333333333333,1.33333333333333,1,1,1,1,1,3.77777777777778,1,0,1,3.75,2.46153846153846,4.58333333333333,2.38888888888889,2.66666666666667,1,2.85571300044984,2.5,3,3.33333333333333,5
"83",94,"2021-01-25 11:42:56",14,"de",1692757935,"2021-01-25 11:06:35","2021-01-25 11:42:56",23,"female","eigeneWohnung",NA,1,1,4,2,5,6,3,4,1,"interaktiv-asynchron",1,1,0,0,0,1,0,0,"",99,NA,5,6,5,3,2,4,2,4,3,5,5,3,3,2,1,4,1,5,3,2,2,1,3,5,1,1,2,3,5,3,4,4,4,3,2,2,5,5,5,2,2,3,2,1,1,1,2,1,1,1,1,2,3,3,1,1,4,1,2,2,1,3,2,2,1,1,1,1,1,1,1,3,1,1,2,3,1,1,1,1,4,1,1,3,1,1,3,2,1,1,2,2,1,2,4,1,2,1,1,2,1,1,1,1,1,4,1,1,2,1,2,1,2,1,1,1,1,3,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,2,"A2",3,5,4,4,5,3,5,5,2,5,5,"Duisburg",5,3.5,2.25,4,3.66666666666667,2.25,2.33333333333333,3.33333333333333,3.66666666666667,5,4,2.33333333333333,1,2,1.66666666666667,1.66666666666667,1.33333333333333,1,1.66666666666667,1.66666666666667,1.66666666666667,2,1,2,1,2.33333333333333,2,2.66666666666667,1.33333333333333,1,1,1,2.33333333333333,1.33333333333333,2.33333333333333,2,1,1.33333333333333,3,1.66666666666667,1,1,1,1,1,4,0.333333333333333,1,0,1.66666666666667,1.56410256410256,1.08333333333333,1.88888888888889,1.11111111111111,1,1.53458164642375,3,2.66666666666667,4.66666666666667,4.66666666666667
"84",52,"2021-02-10 14:48:56",13,"de",592250924,"2021-02-10 14:27:44","2021-02-10 14:48:56",19,"female","eigeneWohnung",NA,1,2,2,3,5,6,3,2,2,"Materialbasiert-asynchron",1,0,0,0,1,1,0,0,"",99,NA,3,4,2,1,2,4,1,5,2,6,3,1,1,2,1,3,1,3,1,1,1,2,2,3,2,1,3,2,5,5,1,5,1,2,2,2,4,4,4,2,3,5,5,3,3,4,4,1,4,5,1,5,4,4,1,1,2,2,5,4,5,5,5,3,1,1,1,4,2,4,4,5,1,1,2,3,4,5,3,3,2,4,5,4,1,3,4,2,2,4,4,4,1,5,1,1,1,4,1,5,2,3,3,1,5,5,4,2,1,2,2,3,3,1,5,2,4,5,4,3,4,5,2,2,1,3,3,1,2,2,1,2,3,2,3,"A2",5,3,2,1,2,4,2,5,5,1,5,"Augsburg",3,2.75,2.25,3.66666666666667,1,1.25,1,2.33333333333333,4.33333333333333,4,5,2,2.33333333333333,2,2.66666666666667,2.66666666666667,3,2.33333333333333,3.33333333333333,3.33333333333333,2,3,3.66666666666667,2.66666666666667,2.66666666666667,5,3,4,4.33333333333333,3,4,3.33333333333333,3.66666666666667,4,5,5,2.66666666666667,5,1.66666666666667,2.66666666666667,1,1,1,1,1,3.22222222222222,0.333333333333333,0,0,2.83333333333333,2.8974358974359,3.66666666666667,3.44444444444444,2.11111111111111,1,2.91104363472785,3,4.66666666666667,2,3
"85",107,"2021-02-05 12:32:58",14,"de",1635669655,"2021-02-05 12:04:57","2021-02-05 12:32:58",29,"male","PartnerKind",1,2,3,1,2,3,1,2,1,2,"interaktiv-asynchron",1,0,1,0,1,1,0,0,"",99,NA,5,4,4,3,4,4,3,5,2,2,4,4,4,2,2,4,4,3,1,3,1,2,1,4,2,2,3,4,5,4,3,4,4,4,4,4,4,4,4,4,3,2,2,2,2,3,2,2,2,1,2,4,3,2,1,2,2,3,4,3,2,3,2,3,2,2,2,3,3,2,2,3,1,1,2,3,2,1,3,3,2,2,1,2,3,2,4,2,2,3,2,1,1,4,2,1,3,2,2,1,2,2,1,2,2,2,3,1,3,2,2,2,1,1,1,2,2,4,3,2,4,3,4,2,2,2,2,1,3,2,1,3,2,2,2,"A2",2,2,4,1,2,4,4,5,4,4,3,"Duisburg",4.33333333333333,3,2.75,4.33333333333333,2.66666666666667,2.75,3.66666666666667,3.33333333333333,2.33333333333333,4,4,4,4,2.66666666666667,2.33333333333333,2.66666666666667,2.66666666666667,2.33333333333333,2,2,3,2,2,2.66666666666667,2.33333333333333,2.33333333333333,2,2.66666666666667,2.66666666666667,3.33333333333333,2.66666666666667,2,1.66666666666667,2.66666666666667,4,2.33333333333333,1,1.33333333333333,2.66666666666667,1,1.66666666666667,1,1.66666666666667,1.66666666666667,2,3.11111111111111,0.666666666666667,1,0,2.58333333333333,2.07692307692308,2.66666666666667,1.66666666666667,2.22222222222222,1.58333333333333,2.20524066576698,2,3.33333333333333,2.33333333333333,3.66666666666667
